"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
26,"Richard Durand","Sunhump (Psywork Remix)","Reloaded Music","May 04, 2017",812
27,"ReOrder & Driftmoon","#Slovakboys","WAO138?!","May 04, 2017",812
28,"DRYM","Wraith","ASOT","May 04, 2017",812
29,"Alex Di Stefano","Never Back Down","KEARNAGE","May 04, 2017",812
1,"Armin van Buuren feat. Sharon Den Adel","In And Out Of Love (2Revision)","Armind","May 11, 2017",813
2,"Trending Track: Armin van Buuren","My Symphony (""The Best Of Armin Only"" Anthem)","Armind","May 11, 2017",813
3,"Progressive Pick: Alpha 9","Higher Place","Armind","May 11, 2017",813
4,"Yoel Lewis","Tuviana","Armind","May 11, 2017",813
5,"Armin van Buuren feat. Jacqueline Govaerts","Never Say Never (Super8 & Tab Remix)","Armind","May 11, 2017",813
6,"Future Favorite: Denis Kenzo feat. Sveta B.","Just To Hear","Denis Kenzo Recordings","May 11, 2017",813
7,"David Gravell","Discover","Armada","May 11, 2017",813
8,"David Gravell","Explore","Armada","May 11, 2017",813
9,"David Gravell","Dream","Armada","May 11, 2017",813
10,"Allen Watts","Arizona","WAO138?!","May 11, 2017",813
11,"Service For Dreamers: Armin van Buuren pres. Gaia","J'ai Envie De Toi","Armind","May 11, 2017",813
12,"Craig Connelly feat. Renny Carroll","Elevate (Estiva Remix)","Higher Forces Recordings","May 11, 2017",813
13,"PARITY","Cirrus","Digital Society Recordings","May 11, 2017",813
14,"Tom Fall","Kaamos","Armind","May 11, 2017",813
15,"Armin van Buuren","Orbion (2Revision)","Armind","May 11, 2017",813
16,"MaRLo & First State","Falling Down (MaRLo's Tech","n/a","May 11, 2017",813
17,"KhoMha","The Rageous","ASOT","May 11, 2017",813
18,"Johnny Yono","Severed Ties","Black Sunset Music","May 11, 2017",813
19,"Mr.Sam","Lyteo (Stoneface & Terminal Remix)","Grotesque Reworked","May 11, 2017",813
20,"Jurgen Vries","The Theme (Radion6 Remix)","Armind","May 11, 2017",813
21,"Marco V","Switchim","In Charge","May 11, 2017",813
22,"Daniel Kandi & Andre Visior","Freedom","Always Alive Recordings","May 11, 2017",813
23,"PureNRG","Cala Blanca","Black Hole Recordings","May 11, 2017",813
24,"Ana Criado","Still There's You (A.R.D.I. Remix)","Amsterdam Trance Records","May 11, 2017",813
25,"Solis & Sean Truby with Ultimate & Stine Grove","Your Dawn (DRYM Remix)","Infrasonic Pure","May 11, 2017",813
26,"Vegas","Answer From The Stars (Bizzare Contact vs Vini Vici Remix)","Spinnin' Records","May 11, 2017",813
27,"Simon Patterson","Opulence","VII","May 11, 2017",813
28,"Armin van Buuren","Blue Fear","Cyber Records","May 11, 2017",813
1,"Armin van Buuren feat. Trevor Guthrie","This is What it Feels Like (Live)","Armind","May 18, 2017",814
2,"Tune Of The Week: Ian Standerwick feat. Jonathan Mendelsohn","Streets Of Gold","Armind","May 18, 2017",814
3,"Trending Track: Armin van Buuren feat. Jacqueline Govaerts","Never Say Never (Super8 & Tab Remix)","Armind","May 18, 2017",814
4,"Andrew Rayel feat. Christina Novelli","Lighthouse","Armada","May 18, 2017",814
5,"Shane 54","First Time","Nettrax","May 18, 2017",814
6,"Ruben De Ronde x Rodg X","Booya","Statement!","May 18, 2017",814
7,"Progressive Pick: Joonas Hahmo x K","System","n/a","May 18, 2017",814
8,"Ferry Corsten","Blueprint","n/a","May 18, 2017",814
9,"Ferry Corsten presents Gouryella","Venera (Vee's Theme)","Flashover Recordings","May 18, 2017",814
10,"Ferry Corsten feat. Clairity","Reanimate","Flashover Recordings","May 18, 2017",814
11,"Service for Dreamers: Jean","Michel Jarre & Armin van Buuren","n/a","May 18, 2017",814
12,"Way Out West","Mindcircus (Hazem Beltagui Melo Bootleg)","n/a","May 18, 2017",814
13,"Ben Gold","More Than Anything","ASOT","May 18, 2017",814
14,"Armin van Buuren","Mirage (Assaf Remix)","n/a","May 18, 2017",814
15,"Bigtopo & Omar Diaz","Exoplanets","IHU Records","May 18, 2017",814
16,"ReOrder & Katty Heath","Love Again (Blue5even Remix)","Amsterdam Trance Records","May 18, 2017",814
17,"Amir Hussain","Wild Card","Grotesque Music","May 18, 2017",814
18,"Sneijder","Vaporize","Subculture","May 18, 2017",814
19,"Alex Di Stefano","Split","Skullduggery","May 18, 2017",814
20,"Heatbeat pres. Stacker","Omellete Paradise","AERYS Records","May 18, 2017",814
21,"Future Favorite: Ana Criado","Still There's You (A.R.D.I. Remix)","Amsterdam Trance Records","May 18, 2017",814
22,"Kyau & Albert","Trace (Driftmoon Remix)","Euphonic","May 18, 2017",814
23,"Scott Bond & Charlie Walker vs Trouser Enthusiasts","Sweet Release","Armada","May 18, 2017",814
24,"Giuseppe Ottaviani & Kyler England","Firefly (OnAir Mix)","n/a","May 18, 2017",814
25,"Robert Miles","Children (Dream Version)","n/a","May 18, 2017",814
1,"Above & Beyond Feat. Justine Suissa","Alright Now","Anjunabeats","May 25, 2017",815
2,"Tune Of The Week: Super8 & Tab Feat. Jonny Rose","Falling In To You","n/a","May 25, 2017",815
3,"Genix","6 Am Saint","Anjunabeats","May 25, 2017",815
4,"Alexandre Bergheau","Summer's Gone (Yoel Lewis Remix)","Armada Captivating","May 25, 2017",815
5,"Alexander Chekomasov","Moment","Suanda","May 25, 2017",815
6,"Progressive Pick: Kaion & Medii featuring Micah Martin","The One (Eskai & Kaion Progressive Mix)","Ride Recordings","May 25, 2017",815
7,"Markus Schulz pres. Dakota feat. Bev Wild","Running Up That Hill","Coldharbour Recordings","May 25, 2017",815
8,"Bobby Neon feat. Lokka Vox","Regrets (Double V Remix)","Genesis Recordings","May 25, 2017",815
9,"Ruslan Radriges & Cari","Follow The Sun","Statement!","May 25, 2017",815
10,"Future Favorite: Way Out West","Mindcircus (Hazem Beltagui Melo Bootleg)","n/a","May 25, 2017",815
11,"Trending Track: Armin van Buuren","Mirage (Assaf Remix)","n/a","May 25, 2017",815
12,"Alexander Popov & LR","Clarity","Interplay","May 25, 2017",815
13,"Service For Dreamers: Arksun","Arisen","Armind","May 25, 2017",815
14,"Neelix","1000 Sterne","Spin Twist Records","May 25, 2017",815
15,"Adam Ellis & Fenna Day","What Makes Your Heart Beat","Amsterdam Trance","May 25, 2017",815
16,"Cold Stone","Planet X","Digital Society Recordings","May 25, 2017",815
17,"illitheas","Shine (Club Mix)","Abora Skies","May 25, 2017",815
18,"Scott Bond & Charlie Walker vs. Trouser Enthusiasts","Sweet Release","WAO138?!","May 25, 2017",815
19,"Stine Grove","Against The Flow (Astuni & Manuel Le Saux Re","n/a","May 25, 2017",815
20,"Ton TB","Electronic Malfunction (Paul Denton Remix)","Outburst","May 25, 2017",815
21,"Alex M.O.R.P.H. & Eric Lumiere","Heart Of Life (Skylex Remix)","VANDIT","May 25, 2017",815
22,"DTB Project","Destination (James Dymond Remix)","ASOT","May 25, 2017",815
23,"Armin van Buuren feat. Ray Wilson","Yet Another Day (Ucast Remix)","Armada","May 25, 2017",815
24,"Arctic Moon","Nocturnal Horizons","FSOE","May 25, 2017",815
25,"Megamind","Taub (Mark Sherry Remix)","Nukleuz","May 25, 2017",815
26,"Ben Nicky","Cobra","WAO138?!","May 25, 2017",815
27,"Assaf feat. Nathan Nicholson","Lost Souls (Radion6 Remix)","Black Sunset Music","May 25, 2017",815
28,"Armin van Buuren feat. Christian Burns","This Light Between Us (LIVE from The Best of Armin Only)","n/a","May 25, 2017",815
1,"Giuseppe Ottaviani & Kyler England","Firefly (Omnia Remix)","Go On Air","June 01, 2017",816
2,"Trending Track: Above & Beyond Feat. Justine Suissa","Alright Now (Above & Beyond Club Mix)","Anjunabeats","June 01, 2017",816
3,"Raz Nitzan & Maria Nayler","Nothing Breaks Like A Heart","Raz Nitzan Music","June 01, 2017",816
4,"Ruben De Ronde & PROFF feat. Deirdre McLaughlin","Fade Away With Me","Statement!","June 01, 2017",816
5,"Progressive Pick: EJ","Don't Take It Away","Armada Captivating","June 01, 2017",816
6,"Ferry Corsten","Trust","Flashover Recordings","June 01, 2017",816
7,"Sander van Doorn","Mant Array","DOORN Records","June 01, 2017",816
8,"Alexandre Bergheau","Summer's Gone (Yoel Lewis Remix)","Armada Captivating","June 01, 2017",816
9,"Tune Of The Week: Ashley Wallbridge & Andy Moor","Faceoff","Armind","June 01, 2017",816
10,"Frainbreeze","Back To The Future","Suanda","June 01, 2017",816
11,"Assaf feat. Nathan Nicholson","Lost Souls (Radion6 Remix)","Black Sunset Music","June 01, 2017",816
12,"DIM3NSION","The Energy","Flashover Recordings","June 01, 2017",816
13,"Digital Phaze","99 (Tim Verkruissen Remix)","Above Alternative","June 01, 2017",816
14,"Gaia","Saint Vitus","n/a","June 01, 2017",816
15,"Service For Dreamers: Dash Berlin feat. Jonathan Mendelsohn","Better Half Of Me","Armada","June 01, 2017",816
16,"Krama","Master of Elements","Spin Twist Records","June 01, 2017",816
17,"Sean Mathews & Andres Sanchez","Never Be","ASOT","June 01, 2017",816
18,"The Thrillseekers","For All That You Are","FSOE","June 01, 2017",816
19,"Planet Perfecto","Bullet In The Gun (Time Apse By Marco V)","Perfecto","June 01, 2017",816
20,"Future Favorite: illitheas","Shine (Club Mix)","Abora Skies","June 01, 2017",816
21,"Tempo One","Ocean Paradise","Digital Society Recordings","June 01, 2017",816
22,"DJ T.H. Feat. Robin Vane","Be My Hero","HeavensGate","June 01, 2017",816
23,"Maximal","Easy To Say ( Hard To Do)","n/a","June 01, 2017",816
24,"Steve Allen & Cathy Burton","My Awakening","Amsterdam Trance Records","June 01, 2017",816
25,"Shinovi","Indian Summer","WAO138?!","June 01, 2017",816
26,"Sneijder","Polarize (Second Sine Remix)","Afterdark","June 01, 2017",816
27,"Mark Sixma pres. M6","Heartbeat","WAO138?!","June 01, 2017",816
28,"John Askew","Black Coffee","VII","June 01, 2017",816
29,"Armin van Buuren feat. Laura Jansen","Sound of the Drums  (LIVE from The Best of Armin Only)","n/a","June 01, 2017",816
1,"Progressive Pick: The Thrillseekers with Katherine Amy","Gotta Let You Know","FSOE","June 08, 2017",817
2,"Super8 & Tab feat. Jonny Rose","Falling Into You","Armind","June 08, 2017",817
3,"Tomas Heredia","Andes","Armind","June 08, 2017",817
4,"Yang","Moon Rock","FSOE Excelsior","June 08, 2017",817
5,"Giuseppe Ottaviani & Kyler England","Firefly (Omnia Remix)","Go On Air","June 08, 2017",817
6,"NWYR","Voltage","n/a","June 08, 2017",817
7,"Dan Thompson","Vivid","ASOT","June 08, 2017",817
8,"Assaf feat. Nathan Nicholson","Lost Souls (Radion6 Remix)","Black Sunset Music","June 08, 2017",817
9,"Tune Of The Week: Ralphie B","Homestead","In Trance We Trust","June 08, 2017",817
10,"Armin van Buuren feat. Christian Burns","This Light Between Us (Feel 'New Bangin' Remix)","Armind","June 08, 2017",817
11,"Armin van Buuren feat. Laura V","Drowning (Fatum Remix)","n/a","June 08, 2017",817
12,"Ashley Wallbridge & Andy Moor","Faceoff","Armind","June 08, 2017",817
13,"Ferry Corsten","Trust","Flashover Recordings","June 08, 2017",817
14,"Service For Dreamers: System F","Out Of The Blue","Tsunami","June 08, 2017",817
15,"Yahel & Tammy","Cloud9 (Oraw Remix)","Iboga Recordings","June 08, 2017",817
16,"Bryan Kearney & Plumb","All Over Again","Subculture","June 08, 2017",817
17,"Future Favorite: DJ T.H. Feat. Robin Vane","Be My Hero","HeavensGate","June 08, 2017",817
18,"Lightform","Oasis","Digital Society Recordings","June 08, 2017",817
19,"Architect","Caelum","AERYS Records","June 08, 2017",817
20,"Sheridan Grout","The Last Word (Sam Laxton Remix)","AVA Recordings","June 08, 2017",817
21,"Mark Sherry & Dark Fusion feat. Jan Johnston","Deja Vu","Outburst","June 08, 2017",817
22,"Dan Stone","Argento","FSOE Fables","June 08, 2017",817
23,"Jordan Suckley","Droid (F.G. Noise Remix)","Damaged","June 08, 2017",817
24,"Sean Mathews & Andres Sanchez","Never Be","ASOT","June 08, 2017",817
25,"Darvo","Kyokushin","WAO138?!","June 08, 2017",817
26,"DT8 Project","Destination (James Dymond Remix)","ASOT","June 08, 2017",817
27,"Heatbeat","Section 9","AERYS Records","June 08, 2017",817
28,"Greg Downey","Midnight (Stoneface & Terminal Remix)","Skullduggery","June 08, 2017",817
1,"Armin van Buuren feat. Josh Cumbee","Sunny Days","Armind","June 15, 2017",818
2,"Denis Kenzo & Angel Falls","Whisper","Denis Kenzo Recordings","June 15, 2017",818
3,"Andrew Rayel & Max Vangeli feat. Kye Sones","Heavy Love","Armind","June 15, 2017",818
4,"NWYR vs. Perpetuous Dreamer","Voltage vs. The Sound Of Goodbye (Avb Mashup)","n/a","June 15, 2017",818
5,"Tune Of The Week: Ørjan Nilsen feat. Rykka","The Hardtest Part","Armind","June 15, 2017",818
6,"Rub!k","First Light","Armada Captivating","June 15, 2017",818
7,"Tomas Heredia","Andes","Armind","June 15, 2017",818
8,"The Thrillseekers with Katherine Amy","I Gotta Let You Know","FSOE","June 15, 2017",818
9,"Progressive Pick: Estiva","Unowa","Statement","June 15, 2017",818
10,"Paul Thomas & White Akre","Red Skies","Armada Electronic Elements","June 15, 2017",818
11,"Ruben De Ronde x Rodg x Ørjan Nilsen","Booya","Ruben De Ronde x Rodg Guest Mix","June 15, 2017",818
12,"Ruben De Ronde x Rodg Feat. Chloe","When You're Gone","Statement!","June 15, 2017",818
13,"Ruben De Ronde x Rodg x Genix","Midnight Blue","Statement!","June 15, 2017",818
14,"Kensington","Sorry (Armin van Buuren Remix)","n/a","June 15, 2017",818
15,"Service For Dreamers: Andrew Rayel feat. Kristina Antuna","Once In A Lifetime Love","Armind","June 15, 2017",818
16,"Chris Schweizer","Loaded","WAO138?!","June 15, 2017",818
17,"Chris Schweizer","ATOM","WAO138?!","June 15, 2017",818
18,"James Dymond & Chris Schweizer","Spectrum","FSOE","June 15, 2017",818
19,"Gareth Emery feat. Christina Novelli","Concrete Angel (Reoder Remix)","Garuda","June 15, 2017",818
20,"SWIFT","Artic Blast","M.I.K.E. Push Studio","June 15, 2017",818
21,"Heatbeat","Section 9","AERYS Records","June 15, 2017",818
22,"Ralphie B","Homestead","In Trance We Trust","June 15, 2017",818
23,"James Dymond","Maze Runners","FSOE","June 15, 2017",818
24,"Natalie Gioia & Dan Thompson","Be In Love","Grotesque","June 15, 2017",818
25,"Frainbreeze","Back To The Future","Suanda Music","June 15, 2017",818
26,"Bryan Kearney & Plumb","All Over Again","Subculture","June 15, 2017",818
27,"Saad Ayub & Elevations","Revolution","ASOT","June 15, 2017",818
28,"Tempo Giusto vs. HP Source","Foul Language","Kearnage","June 15, 2017",818
29,"David Forbes","Nudge","WAO138?!","June 15, 2017",818
1,"Armin van Buuren ft. Josh Cumbee","Sunny Days (Club Mix)","Armind","June 22, 2017",819
2,"Alex Leavon & Sue McLaren","Even After You're Gone","Raz Niztan","June 22, 2017",819
3,"David Gravell ft. Alice Berg","Young Love","ASOT","June 22, 2017",819
4,"Andy Moor & Ashley Wallbridge","FaceOff","Armind","June 22, 2017",819
5,"Tenishia ft. Jonathan Mendelsohn","Sun Comes Down Again (Eximinds Remix)","Interplay","June 22, 2017",819
6,"Fatum","Justice","Armind","June 22, 2017",819
7,"Kaion & Josa","Alieon","Nanostate","June 22, 2017",819
8,"Dirty South ft. ANIMA!","I Swear (Jason Ross Remix)","Anjunabeats","June 22, 2017",819
9,"Tom Staar","Drift","Size","June 22, 2017",819
10,"Future Favorite: Kensington","Sorry (Armin van Buuren Remix)","Universal Music","June 22, 2017",819
11,"Progressive Pick: Protoculture","Never Seen Love","Statement!","June 22, 2017",819
12,"Protoculture","The Descent","Armind","June 22, 2017",819
13,"Protoculture & Atilla Syah","Colosseum","ASOT","June 22, 2017",819
14,"Service For Dreamers: RAM","RAMsterdam (Jorn Van Deynhoven Remix)","ASOT","June 22, 2017",819
15,"Driftmoon","Avalon","Black Hole","June 22, 2017",819
16,"Airscape","Be Who You Are","Black Hole","June 22, 2017",819
17,"Bogdan Vix & Lucid Blue","I Am Now (Mhammed El Alami Remix)","Suanda","June 22, 2017",819
18,"Allen Watts & Jak Aggas","Slipstream","Black Hole","June 22, 2017",819
19,"Jas Van Houten","Heavens Gate (Leroy Moreno Reboot)","n/a","June 22, 2017",819
20,"Abrupt Gear","Marleko (Ronski Speed Remix)","Maraciado","June 22, 2017",819
21,"Donny Mac","Wave Function","Digital Society","June 22, 2017",819
22,"L.S.G.","Netherworld (Ciaran McAuley Remix)","Hooj Choons","June 22, 2017",819
23,"KhoMha","The Creator","ASOT","June 22, 2017",819
24,"Heaven's Cry","Voices","Armada","June 22, 2017",819
25,"Bryan Kearney ft. Plumb","All Over Again","Subculture","June 22, 2017",819
26,"Chris Metcalfe","Transient Garden","Subculture","June 22, 2017",819
27,"Cold Rush vs. Amine Maxwell","Salena","Black Hole","June 22, 2017",819
28,"Tempo Giusto","Burn","FSOE","June 22, 2017",819
1,"Omnia feat. Danyka Nadeau","Hold On To You","Armind","June 29, 2017",820
2,"Airscape feat. JES","My Love (Eskai Remix)","Black Hole Recordings","June 29, 2017",820
3,"Ørjan Nilsen feat. Rykka","The Hardest Part","Armind","June 29, 2017",820
4,"Tune Of The Week: Alexander Popov","People","Armind","June 29, 2017",820
5,"Fatum","Justice","Armind","June 29, 2017",820
6,"Tenishia & Jonathan Mendelsohn","Sun Comes Again","Interplay","June 29, 2017",820
7,"Arggic","Winter","Rielism","June 29, 2017",820
8,"Trending Track: Armin van Buuren feat. Josh Cumbee","Sunny Days (Club Mix)","Armind","June 29, 2017",820
9,"Progressive Pick: Clarks","Sanya","Magic Island","June 29, 2017",820
10,"Mino Safy","Nightfall","ASOT","June 29, 2017",820
11,"4 Strings & Denise Rivera","In The Middle of a Dream","Raz Nitzan Music","June 29, 2017",820
12,"4 Strings","Wondering","Raz Nitzan Music","June 29, 2017",820
13,"4 Strings","Beneath The Stars","Raz Nitzan Music","June 29, 2017",820
14,"Service For Dreamers: Vast Vision feat. Fisher","Everything (Aly & Fila Remix)","FSOE","June 29, 2017",820
15,"Fisherman & Hawkins","Antidote (Dave Neven Remix)","Coldharbour Recordings","June 29, 2017",820
16,"Bobina feat. Cam Melnyk","Conquerors (Bobina Megadrive Mix)","Coldharbour Recordings","June 29, 2017",820
17,"Nitrous Oxide feat. Sean Ryan","Come Into My World (Dan Stone Rework)","n/a","June 29, 2017",820
18,"Sylvia Tosun with Pino Benji","Lost In A Feeling","Sea To Sun","June 29, 2017",820
19,"Robert Nickson","Euphorica","FSOE","June 29, 2017",820
20,"Andrew Henry","Hermos","Magic Island","June 29, 2017",820
21,"Andres Sanchez & Jules Porter feat. Sylvia Tosun","Sands Of Time","Grotesque","June 29, 2017",820
22,"Scott Bond vs. Solarstone","3rd Earth (Scott Bond & Charlie Walker Rebooted)","WAO138","June 29, 2017",820
23,"Future Favorite: Bogdan Vix & Lucid Blue","I Am Now (Mhammed El Alami Remix)","Suanda","June 29, 2017",820
24,"Kyle Pepper","Short Circuit","Monster Force","June 29, 2017",820
25,"Reorder","Together We Are","FSOE","June 29, 2017",820
26,"Will Sparks & Joel Fletcher","Acid Rain (Ben Nicky Remix)","n/a","June 29, 2017",820
27,"Adam Ellis","Blue","n/a","June 29, 2017",820
28,"Unbeat","Promise Me (Allen Watts Remix)","Extrema Global","June 29, 2017",820
1,"Tune Of The Week: Alpha 9","Skin","Anjunabeats","July 06, 2017",821
